hex_id,bike_track_m,bike_lane_m,cyclestreet_m,road_length_m,n_ubahn_stops,n_sbahn_stops,n_tram_stops,n_bus_stops,n_bike_shops,n_bike_repair,n_bike_parking,n_bike_rental,n_traffic_signals,n_restaurants,n_cafes,n_shops,n_supermarkets,n_offices,n_schools,n_universities,n_parks,dist_hauptbahnhof_m,dist_alexanderplatz_m,has_ubahn,has_sbahn,has_tram,has_bus
327,0.0,0.0,0.0,2228.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6983.261294007694,11418.500493658019,0,0,0,0
328,0.0,0.0,0.0,4405.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7578.508283176657,11841.171203238919,0,0,0,0
329,144.66,0.0,895.69,5174.66,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8222.021484763896,12310.341888229894,0,0,0,1
330,1066.03,0.0,0.0,5098.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,20.0,0.0,4.0,0.0,0.0,0.0,8903.341327483999,12820.908678631986,0,0,0,1
331,358.45,0.0,0.0,4135.84,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,9614.433747832236,13368.129311408698,0,0,0,0
332,471.15,0.0,0.0,4020.18,0.0,0.0,0.0,2.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10349.163530895388,13947.690247035884,0,0,0,1
333,0.0,0.0,0.0,2471.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11102.839064267382,14555.728946638901,0,0,0,0
334,0.0,503.05,0.0,4658.7,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,11871.852626476459,15188.825731725514,0,0,0,1
335,113.08,285.14,661.37,4152.62,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,15586.71653029384,17061.364007907752,0,0,0,1
336,0.0,0.0,298.45,3490.31,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,14760.202630501815,16345.376219317162,0,0,0,1
337,0.0,196.98,0.0,3981.15,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,28.0,3.0,1.0,0.0,0.0,0.0,13938.487406861565,15644.567929212206,0,0,0,1
338,122.84,97.45,0.0,6445.65,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,13122.472354288075,14961.072409172537,0,0,0,1
339,167.17,899.01,0.0,6158.21,0.0,0.0,0.0,5.0,2.0,0.0,4.0,1.0,16.0,10.0,7.0,103.0,1.0,0.0,0.0,0.0,0.0,12313.290794372471,14297.3728206682,0,0,0,1
340,964.98,389.86,0.0,4933.83,2.0,0.0,0.0,5.0,3.0,0.0,4.0,1.0,9.0,20.0,6.0,95.0,5.0,16.0,0.0,0.0,0.0,11512.383753358237,13656.355718636676,1,0,0,1
341,1649.77,63.73,97.62,4691.65,2.0,0.0,0.0,8.0,0.0,0.0,7.0,2.0,15.0,3.0,1.0,30.0,1.0,3.0,0.0,0.0,0.0,10721.605718472001,13041.366241873462,1,0,0,1
342,1358.18,480.86,0.0,7059.82,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,10.0,9.0,3.0,41.0,0.0,18.0,0.0,0.0,0.0,9943.373606585299,12456.2600886219,1,1,0,1
343,1445.92,14.54,21.41,3897.52,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,17.0,1.0,3.0,0.0,0.0,0.0,9180.878399036139,11905.444020955283,0,0,0,1
344,1784.98,103.17,83.7,6011.02,4.0,0.0,0.0,9.0,0.0,0.0,6.0,1.0,16.0,10.0,2.0,41.0,2.0,10.0,1.0,0.0,0.0,8438.387148954798,11393.892191732071,1,0,0,1
345,1098.97,21.54,73.11,3772.91,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,13.0,10.0,4.0,27.0,1.0,6.0,0.0,0.0,0.0,7721.672563209561,10927.120444908513,1,0,0,1
346,2192.73,85.69,361.79,4599.06,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,21.0,5.0,3.0,22.0,0.0,1.0,0.0,0.0,0.0,7038.613263364081,10511.09619203785,1,0,0,1
347,696.67,51.51,0.0,4563.07,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,13.0,20.0,10.0,98.0,2.0,5.0,0.0,0.0,0.0,6399.994231948414,10152.060140631227,1,0,0,1
348,0.0,909.4,0.0,6877.06,4.0,2.0,0.0,10.0,0.0,0.0,4.0,1.0,25.0,23.0,13.0,87.0,0.0,10.0,1.0,0.0,0.0,5820.461808718316,9856.242034351639,1,1,0,1
349,606.23,0.0,73.14,6309.22,0.0,0.0,0.0,9.0,0.0,0.0,21.0,1.0,9.0,0.0,4.0,0.0,0.0,10.0,0.0,2.0,0.0,5319.363229232999,9629.469818242347,0,0,0,1
350,318.07,1029.53,746.56,6661.65,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,9.0,5.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,4920.71891721996,9476.7014789517,0,0,0,0
351,51.08,504.92,0.0,5376.03,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,4650.948737629226,9401.545237985236,0,0,0,1
352,1305.55,135.06,0.0,3720.64,0.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,12.0,14.0,3.0,17.0,0.0,4.0,0.0,0.0,0.0,4533.119638595749,9405.86172567952,0,0,0,1
353,0.0,460.57,0.0,4174.39,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,14.0,15.0,9.0,52.0,6.0,9.0,0.0,0.0,0.0,4578.976212603976,9489.542493889185,0,0,0,1
354,876.3,603.28,9.11,5216.78,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,4783.813609805075,9650.523233692593,0,1,0,1
355,1022.63,0.0,990.75,5345.15,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5128.617957221295,9885.028104399706,0,0,0,1
356,0.0,0.0,0.0,1312.84,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5587.537172037237,10187.981280189342,0,0,0,0
357,0.0,0.0,0.0,415.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6135.0159858539455,10553.489683807391,0,0,0,0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6749.538550482398,10975.30530085359,0,0,0,0
359,0.0,0.0,0.0,1924.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7414.453462137243,11447.205265375731,0,0,0,0
360,2192.59,152.53,429.44,7824.48,2.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,17.0,3.0,3.0,17.0,2.0,2.0,0.0,0.0,0.0,8117.386872632072,11963.264200391875,1,0,0,1
361,676.86,283.61,0.0,4934.08,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,8849.283538103738,12518.021899210233,0,0,0,1
362,495.43,72.1,0.0,6813.65,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,9603.523761387096,13106.5653094101,0,0,0,1
363,1022.55,102.51,0.0,4856.87,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10375.235810974831,13724.548668375048,0,1,0,1
364,0.0,0.0,0.0,3511.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11160.796012428305,14368.173791099684,0,0,0,0
365,860.83,14.35,0.0,3610.93,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11957.475366012955,15034.14779866047,0,0,0,1
366,0.0,0.0,809.63,2974.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14966.16398880522,16291.571892657095,0,0,0,0
367,889.32,68.38,742.49,4282.04,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,11.0,3.0,3.0,24.0,2.0,1.0,0.0,0.0,0.0,14129.89433922188,15564.269872831543,0,0,0,1
368,257.29,0.0,537.47,4970.38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,13297.434471930741,14851.857749621899,0,0,0,1
369,168.27,57.49,459.03,5321.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,12469.547426955107,14156.583647043735,0,0,0,0
370,1075.12,268.17,184.21,6377.35,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,14.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,11647.208357835356,13481.099454289584,0,1,0,1
371,573.31,27.1,0.0,5243.2,0.0,0.0,0.0,4.0,1.0,0.0,4.0,3.0,14.0,12.0,7.0,85.0,6.0,9.0,0.0,0.0,0.0,10831.680941970926,12828.531655541177,0,0,0,1
372,0.0,0.0,0.0,4513.76,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,5.0,2.0,26.0,1.0,6.0,0.0,0.0,0.0,10024.627750018393,12202.557370402157,0,0,0,0
373,30.13,0.0,334.29,5770.32,0.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,4.0,3.0,1.0,13.0,0.0,2.0,2.0,0.0,0.0,9228.272374836568,11607.479843559666,0,0,0,1
374,442.2,0.0,492.2,4521.99,0.0,0.0,0.0,3.0,1.0,0.0,41.0,0.0,4.0,1.0,3.0,7.0,0.0,2.0,4.0,0.0,0.0,8445.641510385194,11048.292640013138,0,0,0,1
375,4.09,43.39,455.41,4908.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,2.0,51.0,2.0,4.0,0.0,0.0,0.0,7680.9315854066535,10530.714705093778,0,0,0,0
376,1571.46,14.55,175.33,5089.88,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,8.0,13.0,5.0,23.0,2.0,0.0,0.0,0.0,0.0,6940.069129156949,10061.169620914214,0,0,0,1
377,1614.68,220.42,0.0,4591.52,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,3.0,15.0,3.0,4.0,0.0,0.0,0.0,6231.565534860969,9646.673835138676,1,0,0,0
378,27.19,538.01,0.0,4887.11,1.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,21.0,23.0,13.0,121.0,1.0,15.0,0.0,0.0,0.0,5567.787577937233,9294.59509727371,1,0,0,1
379,0.0,0.0,200.15,2447.2,3.0,4.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,3.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,4966.6999114898745,9012.251658879684,1,1,0,1
380,1299.3,369.68,183.28,5120.71,0.0,2.0,0.0,2.0,0.0,0.0,11.0,1.0,8.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4453.757684086891,8806.35349640824,0,1,0,1
381,33.91,348.13,0.0,3536.65,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4062.4877853768144,8682.340919615268,0,0,0,1
382,1485.98,0.0,0.0,4442.74,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,6.0,9.0,6.0,18.0,2.0,6.0,0.0,0.0,0.0,3830.359840028554,8643.739109039978,0,0,0,1
383,662.62,1108.51,0.0,5140.45,0.0,0.0,0.0,5.0,0.0,0.0,11.0,2.0,13.0,11.0,5.0,59.0,4.0,8.0,0.0,0.0,0.0,3786.754019192918,8691.686126745915,0,0,0,1
384,0.0,373.18,0.0,3279.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3937.9379755966424,8824.77136625051,0,0,0,0
385,0.0,373.4,0.0,3593.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4263.238791976657,9039.235122913586,0,0,0,0
386,1569.97,67.12,395.96,5212.52,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4726.844031188468,9329.466948761627,0,0,0,1
387,1281.94,0.0,0.0,2813.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5292.532852326671,9688.660149306617,0,0,0,0
388,1407.39,0.0,0.0,2171.7,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5931.167970199512,10109.466723298361,0,0,0,1
389,1978.77,63.73,0.0,2908.59,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6621.676750530301,10584.540583805569,0,0,0,1
390,1610.45,940.5,0.0,5005.87,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,7349.452529695747,11106.920424263033,1,0,0,1
391,548.01,288.43,0.0,2155.07,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8104.4618565344335,11670.255492131875,0,0,0,1
392,515.37,0.0,0.0,1050.83,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8879.760778410218,12268.90562325579,0,0,0,1
393,1118.48,23.09,0.0,4138.61,2.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9670.470566603635,12897.954377848591,1,0,0,1
394,794.05,63.68,0.0,3665.42,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10473.101282683841,13553.16970578563,1,0,0,1
395,358.79,522.29,0.0,4078.45,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11285.109657203519,14230.937812193926,0,0,0,1
396,818.52,50.08,499.88,3752.87,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15218.690725093224,16283.712897128344,0,0,0,1
397,285.02,0.0,0.0,4454.54,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,9.0,7.0,1.0,49.0,1.0,2.0,0.0,0.0,0.0,14371.026298905448,15531.918350829968,0,0,0,1
398,199.22,0.0,0.0,2045.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13525.688388455437,14792.622133941215,0,0,0,1
399,332.99,188.07,0.0,2812.79,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12683.142192666193,14067.7948356632,0,0,0,1
400,1417.51,0.0,0.0,5282.28,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,6.0,4.0,4.0,18.0,2.0,4.0,0.0,0.0,0.0,11843.983509663249,13359.791670495717,0,0,0,1
401,45.74,0.0,0.0,4623.29,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,7.0,6.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,11008.98700494008,12671.433045230673,0,0,0,1
402,527.07,0.0,0.0,5284.33,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,10179.176998790525,12006.09834044704,0,1,0,1
403,728.72,204.29,97.53,7934.81,2.0,2.0,0.0,9.0,0.0,0.0,11.0,0.0,16.0,4.0,1.0,25.0,2.0,6.0,0.0,0.0,0.0,9355.933618323277,11367.830896930309,1,1,0,1
404,0.0,699.13,308.33,5528.6,2.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,6.0,1.0,1.0,11.0,1.0,4.0,0.0,0.0,0.0,8541.155856688041,10761.447915681156,1,0,0,0
405,336.94,107.05,0.0,7069.79,3.0,0.0,0.0,6.0,0.0,0.0,41.0,0.0,14.0,10.0,3.0,55.0,2.0,6.0,0.0,0.0,0.0,7737.518521204195,10192.641619453572,1,0,0,1
406,0.0,0.0,0.0,4804.49,1.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,4.0,1.0,0.0,7.0,1.0,5.0,1.0,0.0,0.0,6948.887850854883,9668.046603287903,1,0,0,1
407,866.72,0.0,0.0,4652.98,2.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,11.0,11.0,7.0,16.0,2.0,4.0,3.0,0.0,0.0,6181.010585780395,9195.232844472852,1,0,0,1
408,1448.8,9.07,82.66,6080.79,5.0,0.0,0.0,5.0,0.0,0.0,13.0,1.0,25.0,16.0,4.0,61.0,1.0,8.0,0.0,0.0,0.0,5442.6777747078795,8782.567335625423,1,0,0,1
409,1088.36,983.58,0.0,4455.36,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,13.0,3.0,25.0,1.0,10.0,0.0,0.0,0.0,4747.6932142962705,8438.878536009353,0,0,0,1
410,0.0,0.0,0.0,606.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4118.06269438015,8172.872988505621,0,0,0,0
411,1418.29,300.61,0.0,4058.86,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3588.354755680857,7992.310981622633,0,0,0,0
412,1783.37,437.81,0.0,5432.13,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,3208.4481218165356,7903.051104964945,1,0,0,1
413,1813.38,689.93,0.0,5888.05,2.0,0.0,0.0,13.0,2.0,0.0,34.0,0.0,15.0,5.0,2.0,39.0,2.0,16.0,1.0,0.0,0.0,3035.12583728528,7908.185550959986,1,0,0,1
414,1150.95,303.8,0.0,5115.02,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,6.0,4.0,48.0,2.0,5.0,0.0,0.0,0.0,3103.198083578878,8007.532744181382,0,0,0,1
415,609.53,1998.4,0.0,5388.11,2.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,3.0,5.0,1.0,13.0,2.0,2.0,0.0,0.0,0.0,3398.1889064163042,8197.668119035377,1,1,0,1
416,948.24,415.75,0.0,6627.59,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868.5316777127864,8472.48160402727,1,0,0,0
417,956.87,0.0,0.0,6839.92,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4459.079147002332,8824.065189655686,0,0,1,1
418,1075.02,74.1,0.0,4450.27,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5128.473099959568,9243.663148991576,0,0,1,1
419,878.19,471.86,0.0,4376.82,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,1.0,5.0,33.0,1.0,4.0,0.0,0.0,0.0,5849.708183727788,9722.4734688627,0,0,0,0
420,299.79,1244.57,0.0,3357.41,2.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,4.0,5.0,2.0,20.0,0.0,3.0,0.0,0.0,0.0,6605.82586302004,10252.20328970639,1,0,0,1
421,1149.03,0.0,0.0,3721.31,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7386.121095021036,10825.380096522571,0,0,0,1
422,1028.44,13.33,0.0,3199.49,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,8183.680976680871,11435.472713225085,0,0,0,1
423,696.03,0.0,0.0,2736.42,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8993.913710163175,12076.887766127527,0,0,0,1
424,838.03,0.0,0.0,1566.19,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9813.680926320814,12744.897020233739,0,0,0,1
425,411.08,0.0,0.0,3358.19,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10640.77923938697,13435.534302626324,0,0,0,1
426,814.6,0.0,0.0,2613.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11473.623330018343,14145.485638102919,0,0,0,1
427,0.0,0.0,58.89,3282.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14659.429720495431,15547.81266414743,0,0,0,0
428,1215.27,15.97,0.0,4188.29,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,13804.590875063364,14783.966334516344,0,0,0,1
429,1058.01,0.0,0.0,2648.69,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12951.23850161247,14031.993533380482,0,0,0,1
430,2169.71,148.43,322.12,5774.41,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12099.68711262566,13293.909299433912,0,0,0,1
431,1058.54,0.0,0.0,4170.29,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11250.345671185543,12572.159973618378,0,0,0,1
432,1171.25,14.18,0.0,3983.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10403.75543825352,11869.725706309613,0,0,0,0
433,0.0,0.0,0.0,8038.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9560.64729590811,11190.244424664956,0,0,0,0
434,1586.98,165.3,0.0,5051.41,0.0,4.0,0.0,7.0,4.0,0.0,4.0,1.0,12.0,10.0,5.0,71.0,2.0,17.0,0.0,0.0,0.0,8722.031083096714,10538.156965259583,0,1,0,1
435,763.1,255.02,0.0,4590.37,0.0,0.0,0.0,3.0,2.0,0.0,32.0,1.0,21.0,9.0,1.0,35.0,1.0,10.0,0.0,0.0,0.0,7889.33937109276,9918.867584818992,0,0,0,1
436,0.0,0.0,120.71,4818.53,2.0,0.0,0.0,3.0,0.0,0.0,7.0,2.0,8.0,9.0,7.0,21.0,2.0,4.0,0.0,0.0,0.0,7064.667381416855,9338.903367414461,1,0,0,1
437,453.82,83.41,63.38,4529.14,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,1.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,6251.189863362879,8806.03759057456,0,0,0,1
438,62.56,20.64,0.0,5266.73,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,10.0,12.0,8.0,94.0,5.0,9.0,0.0,0.0,0.0,5453.91824339077,8329.3144968446,0,0,0,1
439,2001.12,374.15,0.0,7050.36,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,17.0,5.0,2.0,17.0,1.0,11.0,0.0,0.0,0.0,4681.14021402539,7918.8800930478565,0,0,0,1
440,583.83,1225.58,24.76,5266.22,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,3947.2678147212287,7585.50221599024,0,0,0,1
441,1473.56,130.35,460.24,3334.06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3278.532095145102,7339.688400028082,0,0,0,0
442,983.95,0.0,217.04,3268.61,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2723.347608489891,7190.42472669262,0,0,0,1
443,321.13,228.96,0.0,3540.57,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,14.0,7.0,21.0,1.0,9.0,0.0,0.0,0.0,2363.148682253632,7143.765792000209,0,1,0,1
444,454.5,1085.06,0.0,4541.18,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,9.0,5.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,2291.7943171690363,7201.706161159025,0,0,0,1
445,814.35,605.17,0.0,4225.61,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,17.0,2.0,4.0,0.0,0.0,0.0,2533.805574621059,7361.776522851218,0,0,0,1
446,369.47,1003.02,0.0,3024.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3014.6343373198847,7617.541303670084,0,1,0,0
447,1202.72,83.6,0.0,4803.68,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,3.0,9.0,28.0,1.0,10.0,0.0,0.0,0.0,3640.8611186798735,7959.781244094589,1,0,0,1
448,313.38,35.5,0.0,5397.51,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,18.0,0.0,5.0,0.0,0.0,0.0,4350.140133750974,8377.905430031191,0,0,0,0
449,1001.57,879.81,0.0,6096.77,0.0,0.0,2.0,5.0,1.0,0.0,15.0,1.0,15.0,7.0,7.0,57.0,4.0,9.0,0.0,0.0,0.0,5107.990669633473,8861.17832657101,0,0,1,1
